model_date,race,sim,winner,n
2022-07-05,House,2798,dem,178
2022-07-05,House,2799,dem,205
2022-07-05,House,2800,dem,189
2022-07-05,House,2801,dem,191
2022-07-05,House,2802,dem,199
2022-07-05,House,2803,dem,188
2022-07-05,House,2804,dem,189
2022-07-05,House,2805,dem,159
2022-07-05,House,2806,dem,158
2022-07-05,House,2807,dem,177
2022-07-05,House,2808,dem,216
2022-07-05,House,2809,dem,119
2022-07-05,House,2810,dem,162
2022-07-05,House,2811,dem,163
2022-07-05,House,2812,dem,165
2022-07-05,House,2813,dem,142
2022-07-05,House,2814,dem,184
2022-07-05,House,2815,dem,138
2022-07-05,House,2816,dem,187
2022-07-05,House,2817,dem,188
2022-07-05,House,2818,dem,217
2022-07-05,House,2819,dem,155
2022-07-05,House,2820,dem,159
2022-07-05,House,2821,dem,202
2022-07-05,House,2822,dem,212
2022-07-05,House,2823,dem,137
2022-07-05,House,2824,dem,151
2022-07-05,House,2825,dem,178
2022-07-05,House,2826,dem,192
2022-07-05,House,2827,dem,187
2022-07-05,House,2828,dem,167
2022-07-05,House,2829,dem,198
2022-07-05,House,2830,dem,171
2022-07-05,House,2831,dem,149
2022-07-05,House,2832,dem,219
2022-07-05,House,2833,dem,159
2022-07-05,House,2834,dem,214
2022-07-05,House,2835,dem,181
2022-07-05,House,2836,dem,198
2022-07-05,House,2837,dem,162
2022-07-05,House,2838,dem,211
2022-07-05,House,2839,dem,165
2022-07-05,House,2840,dem,158
2022-07-05,House,2841,dem,100
2022-07-05,House,2842,dem,164
2022-07-05,House,2843,dem,161
2022-07-05,House,2844,dem,192
2022-07-05,House,2845,dem,183
2022-07-05,House,2846,dem,158
2022-07-05,House,2847,dem,148
2022-07-05,House,2848,dem,185
2022-07-05,House,2849,dem,208
2022-07-05,House,2850,dem,201
2022-07-05,House,2851,dem,193
2022-07-05,House,2852,dem,144
2022-07-05,House,2853,dem,192
2022-07-05,House,2854,dem,186
2022-07-05,House,2855,dem,191
2022-07-05,House,2856,dem,150
2022-07-05,House,2857,dem,197
2022-07-05,House,2858,dem,170
2022-07-05,House,2859,dem,147
2022-07-05,House,2860,dem,126
2022-07-05,House,2861,dem,146
2022-07-05,House,2862,dem,205
2022-07-05,House,2863,dem,167
2022-07-05,House,2864,dem,195
2022-07-05,House,2865,dem,161
2022-07-05,House,2866,dem,135
2022-07-05,House,2867,dem,217
2022-07-05,House,2868,dem,163
2022-07-05,House,2869,dem,215
2022-07-05,House,2870,dem,184
2022-07-05,House,2871,dem,193
2022-07-05,House,2872,dem,142
2022-07-05,House,2873,dem,151
2022-07-05,House,2874,dem,211
2022-07-05,House,2875,dem,188
2022-07-05,House,2876,dem,160
2022-07-05,House,2877,dem,233
2022-07-05,House,2878,dem,138
2022-07-05,House,2879,dem,174
2022-07-05,House,2880,dem,194
2022-07-05,House,2881,dem,158
2022-07-05,House,2882,dem,168
2022-07-05,House,2883,dem,142
2022-07-05,House,2884,dem,184
2022-07-05,House,2885,dem,142
2022-07-05,House,2886,dem,181
2022-07-05,House,2887,dem,178
2022-07-05,House,2888,dem,163
2022-07-05,House,2889,dem,222
2022-07-05,House,2890,dem,154
2022-07-05,House,2891,dem,177
2022-07-05,House,2892,dem,178
2022-07-05,House,2893,dem,182
2022-07-05,House,2894,dem,192
2022-07-05,House,2895,dem,184
2022-07-05,House,2896,dem,163
2022-07-05,House,2897,dem,150
2022-07-05,House,2898,dem,161
2022-07-05,House,2899,dem,186
2022-07-05,House,2900,dem,199
2022-07-05,House,2901,dem,153
2022-07-05,House,2902,dem,205
2022-07-05,House,2903,dem,142
2022-07-05,House,2904,dem,200
2022-07-05,House,2905,dem,122
2022-07-05,House,2906,dem,183
2022-07-05,House,2907,dem,145
2022-07-05,House,2908,dem,133
2022-07-05,House,2909,dem,168
2022-07-05,House,2910,dem,179
2022-07-05,House,2911,dem,154
2022-07-05,House,2912,dem,158
2022-07-05,House,2913,dem,173
2022-07-05,House,2914,dem,203
2022-07-05,House,2915,dem,207
2022-07-05,House,2916,dem,175
2022-07-05,House,2917,dem,189
2022-07-05,House,2918,dem,177
2022-07-05,House,2919,dem,190
2022-07-05,House,2920,dem,118
2022-07-05,House,2921,dem,202
2022-07-05,House,2922,dem,190
2022-07-05,House,2923,dem,224
2022-07-05,House,2924,dem,162
2022-07-05,House,2925,dem,192
2022-07-05,House,2926,dem,162
2022-07-05,House,2927,dem,203
2022-07-05,House,2928,dem,194
2022-07-05,House,2929,dem,152
2022-07-05,House,2930,dem,204
2022-07-05,House,2931,dem,191
2022-07-05,House,2932,dem,166
2022-07-05,House,2933,dem,209
2022-07-05,House,2934,dem,194
2022-07-05,House,2935,dem,217
2022-07-05,House,2936,dem,186
2022-07-05,House,2937,dem,181
2022-07-05,House,2938,dem,142
2022-07-05,House,2939,dem,147
2022-07-05,House,2940,dem,180
2022-07-05,House,2941,dem,167
2022-07-05,House,2942,dem,143
2022-07-05,House,2943,dem,174
2022-07-05,House,2944,dem,157
2022-07-05,House,2945,dem,165
2022-07-05,House,2946,dem,138
2022-07-05,House,2947,dem,156
2022-07-05,House,2948,dem,185
2022-07-05,House,2949,dem,167
2022-07-05,House,2950,dem,167
2022-07-05,House,2951,dem,164
2022-07-05,House,2952,dem,219
2022-07-05,House,2953,dem,158
2022-07-05,House,2954,dem,172
2022-07-05,House,2955,dem,158
2022-07-05,House,2956,dem,144
2022-07-05,House,2957,dem,195
2022-07-05,House,2958,dem,162
2022-07-05,House,2959,dem,155
2022-07-05,House,2960,dem,172
2022-07-05,House,2961,dem,106
2022-07-05,House,2962,dem,153
2022-07-05,House,2963,dem,151
2022-07-05,House,2964,dem,197
2022-07-05,House,2965,dem,190
2022-07-05,House,2966,dem,154
2022-07-05,House,2967,dem,184
2022-07-05,House,2968,dem,179
2022-07-05,House,2969,dem,132
2022-07-05,House,2970,dem,127
2022-07-05,House,2971,dem,217
2022-07-05,House,2972,dem,236
2022-07-05,House,2973,dem,175
2022-07-05,House,2974,dem,163
2022-07-05,House,2975,dem,167
2022-07-05,House,2976,dem,154
2022-07-05,House,2977,dem,168
2022-07-05,House,2978,dem,177
2022-07-05,House,2979,dem,184
2022-07-05,House,2980,dem,156
2022-07-05,House,2981,dem,127
2022-07-05,House,2982,dem,152
2022-07-05,House,2983,dem,186
2022-07-05,House,2984,dem,175
2022-07-05,House,2985,dem,186
2022-07-05,House,2986,dem,143
2022-07-05,House,2987,dem,179
2022-07-05,House,2988,dem,224
2022-07-05,House,2989,dem,189
2022-07-05,House,2990,dem,161
2022-07-05,House,2991,dem,178
2022-07-05,House,2992,dem,144
2022-07-05,House,2993,dem,171
2022-07-05,House,2994,dem,166
2022-07-05,House,2995,dem,175
2022-07-05,House,2996,dem,203
2022-07-05,House,2997,dem,232
2022-07-05,House,2998,dem,183
2022-07-05,House,2999,dem,195
2022-07-05,House,3000,dem,182
2022-07-05,House,3001,dem,122
2022-07-05,House,3002,dem,154
2022-07-05,House,3003,dem,173
2022-07-05,House,3004,dem,184
2022-07-05,House,3005,dem,161
2022-07-05,House,3006,dem,165
2022-07-05,House,3007,dem,156
2022-07-05,House,3008,dem,136
2022-07-05,House,3009,dem,168
2022-07-05,House,3010,dem,124
2022-07-05,House,3011,dem,151
2022-07-05,House,3012,dem,157
2022-07-05,House,3013,dem,200
2022-07-05,House,3014,dem,172
2022-07-05,House,3015,dem,163
2022-07-05,House,3016,dem,149
2022-07-05,House,3017,dem,192
2022-07-05,House,3018,dem,145
2022-07-05,House,3019,dem,203
2022-07-05,House,3020,dem,205
2022-07-05,House,3021,dem,157
2022-07-05,House,3022,dem,161
2022-07-05,House,3023,dem,192
2022-07-05,House,3024,dem,155
2022-07-05,House,3025,dem,225
2022-07-05,House,3026,dem,201
2022-07-05,House,3027,dem,193
2022-07-05,House,3028,dem,179
2022-07-05,House,3029,dem,203
2022-07-05,House,3030,dem,160
2022-07-05,House,3031,dem,180
2022-07-05,House,3032,dem,106
2022-07-05,House,3033,dem,189
2022-07-05,House,3034,dem,193
2022-07-05,House,3035,dem,189
2022-07-05,House,3036,dem,227
2022-07-05,House,3037,dem,175
2022-07-05,House,3038,dem,171
2022-07-05,House,3039,dem,163
2022-07-05,House,3040,dem,193
2022-07-05,House,3041,dem,162
2022-07-05,House,3042,dem,195
2022-07-05,House,3043,dem,193
2022-07-05,House,3044,dem,141
2022-07-05,House,3045,dem,174
2022-07-05,House,3046,dem,206
2022-07-05,House,3047,dem,144
2022-07-05,House,3048,dem,203
2022-07-05,House,3049,dem,194
2022-07-05,House,3050,dem,166
2022-07-05,House,3051,dem,149
2022-07-05,House,3052,dem,207
2022-07-05,House,3053,dem,143
2022-07-05,House,3054,dem,211
2022-07-05,House,3055,dem,188
2022-07-05,House,3056,dem,147
2022-07-05,House,3057,dem,171
2022-07-05,House,3058,dem,166
2022-07-05,House,3059,dem,185
2022-07-05,House,3060,dem,124
2022-07-05,House,3061,dem,178
2022-07-05,House,3062,dem,141
2022-07-05,House,3063,dem,173
2022-07-05,House,3064,dem,182
2022-07-05,House,3065,dem,147
2022-07-05,House,3066,dem,174
2022-07-05,House,3067,dem,194
2022-07-05,House,3068,dem,230
2022-07-05,House,3069,dem,197
2022-07-05,House,3070,dem,179
2022-07-05,House,3071,dem,171
2022-07-05,House,3072,dem,195
2022-07-05,House,3073,dem,154
2022-07-05,House,3074,dem,181
2022-07-05,House,3075,dem,211
2022-07-05,House,3076,dem,199
2022-07-05,House,3077,dem,149
2022-07-05,House,3078,dem,185
2022-07-05,House,3079,dem,142
2022-07-05,House,3080,dem,166
2022-07-05,House,3081,dem,154
2022-07-05,House,3082,dem,131
2022-07-05,House,3083,dem,135
2022-07-05,House,3084,dem,158
2022-07-05,House,3085,dem,178
2022-07-05,House,3086,dem,126
2022-07-05,House,3087,dem,177
2022-07-05,House,3088,dem,205
2022-07-05,House,3089,dem,188
2022-07-05,House,3090,dem,173
2022-07-05,House,3091,dem,216
2022-07-05,House,3092,dem,157
2022-07-05,House,3093,dem,143
2022-07-05,House,3094,dem,158
2022-07-05,House,3095,dem,143
2022-07-05,House,3096,dem,175
2022-07-05,House,3097,dem,192
2022-07-05,House,3098,dem,165
2022-07-05,House,3099,dem,107
2022-07-05,House,3100,dem,168
2022-07-05,House,3101,dem,191
2022-07-05,House,3102,dem,180
2022-07-05,House,3103,dem,203
2022-07-05,House,3104,dem,177
2022-07-05,House,3105,dem,125
2022-07-05,House,3106,dem,185
2022-07-05,House,3107,dem,152
2022-07-05,House,3108,dem,159
2022-07-05,House,3109,dem,202
2022-07-05,House,3110,dem,177
2022-07-05,House,3111,dem,189
2022-07-05,House,3112,dem,182
2022-07-05,House,3113,dem,145
2022-07-05,House,3114,dem,130
2022-07-05,House,3115,dem,161
2022-07-05,House,3116,dem,207
2022-07-05,House,3117,dem,194
2022-07-05,House,3118,dem,211
2022-07-05,House,3119,dem,195
2022-07-05,House,3120,dem,183
2022-07-05,House,3121,dem,199
2022-07-05,House,3122,dem,160
2022-07-05,House,3123,dem,161
2022-07-05,House,3124,dem,176
2022-07-05,House,3125,dem,152
2022-07-05,House,3126,dem,195
2022-07-05,House,3127,dem,155
2022-07-05,House,3128,dem,188
2022-07-05,House,3129,dem,154
2022-07-05,House,3130,dem,188
2022-07-05,House,3131,dem,155
2022-07-05,House,3132,dem,171
2022-07-05,House,3133,dem,206
2022-07-05,House,3134,dem,177
2022-07-05,House,3135,dem,174
2022-07-05,House,3136,dem,181
2022-07-05,House,3137,dem,169
2022-07-05,House,3138,dem,180
2022-07-05,House,3139,dem,183
2022-07-05,House,3140,dem,126
2022-07-05,House,3141,dem,169
2022-07-05,House,3142,dem,157
2022-07-05,House,3143,dem,201
2022-07-05,House,3144,dem,171
2022-07-05,House,3145,dem,219
2022-07-05,House,3146,dem,185
2022-07-05,House,3147,dem,191
2022-07-05,House,3148,dem,181
2022-07-05,House,3149,dem,147
2022-07-05,House,3150,dem,215
2022-07-05,House,3151,dem,130
2022-07-05,House,3152,dem,202
2022-07-05,House,3153,dem,172
2022-07-05,House,3154,dem,134
2022-07-05,House,3155,dem,154
2022-07-05,House,3156,dem,130
2022-07-05,House,3157,dem,153
2022-07-05,House,3158,dem,182
2022-07-05,House,3159,dem,152
2022-07-05,House,3160,dem,166
2022-07-05,House,3161,dem,152
2022-07-05,House,3162,dem,175
2022-07-05,House,3163,dem,140
2022-07-05,House,3164,dem,118
2022-07-05,House,3165,dem,156
2022-07-05,House,3166,dem,187
2022-07-05,House,3167,dem,177
2022-07-05,House,3168,dem,135
2022-07-05,House,3169,dem,183
2022-07-05,House,3170,dem,146
2022-07-05,House,3171,dem,201
2022-07-05,House,3172,dem,178
2022-07-05,House,3173,dem,160
2022-07-05,House,3174,dem,190
2022-07-05,House,3175,dem,198
2022-07-05,House,3176,dem,179
2022-07-05,House,3177,dem,193
2022-07-05,House,3178,dem,116
2022-07-05,House,3179,dem,138
2022-07-05,House,3180,dem,203
2022-07-05,House,3181,dem,193
2022-07-05,House,3182,dem,121
2022-07-05,House,3183,dem,171
2022-07-05,House,3184,dem,163
2022-07-05,House,3185,dem,203
2022-07-05,House,3186,dem,122
2022-07-05,House,3187,dem,146
2022-07-05,House,3188,dem,121
2022-07-05,House,3189,dem,188
2022-07-05,House,3190,dem,158
2022-07-05,House,3191,dem,131
2022-07-05,House,3192,dem,161
2022-07-05,House,3193,dem,179
2022-07-05,House,3194,dem,151
2022-07-05,House,3195,dem,182
2022-07-05,House,3196,dem,110
2022-07-05,House,3197,dem,191
2022-07-05,House,3198,dem,169
2022-07-05,House,3199,dem,178
2022-07-05,House,3200,dem,151
2022-07-05,House,3201,dem,161
2022-07-05,House,3202,dem,155
2022-07-05,House,3203,dem,187
2022-07-05,House,3204,dem,182
2022-07-05,House,3205,dem,219
2022-07-05,House,3206,dem,201
2022-07-05,House,3207,dem,169
2022-07-05,House,3208,dem,189
2022-07-05,House,3209,dem,188
2022-07-05,House,3210,dem,208
2022-07-05,House,3211,dem,208
2022-07-05,House,3212,dem,184
2022-07-05,House,3213,dem,149
2022-07-05,House,3214,dem,171
2022-07-05,House,3215,dem,174
2022-07-05,House,3216,dem,180
2022-07-05,House,3217,dem,145
2022-07-05,House,3218,dem,146
2022-07-05,House,3219,dem,121
2022-07-05,House,3220,dem,203
2022-07-05,House,3221,dem,152
2022-07-05,House,3222,dem,177
2022-07-05,House,3223,dem,182
2022-07-05,House,3224,dem,169
2022-07-05,House,3225,dem,198
2022-07-05,House,3226,dem,179
2022-07-05,House,3227,dem,188
2022-07-05,House,3228,dem,114
2022-07-05,House,3229,dem,193
2022-07-05,House,3230,dem,202
2022-07-05,House,3231,dem,216
2022-07-05,House,3232,dem,194
2022-07-05,House,3233,dem,200
2022-07-05,House,3234,dem,189
2022-07-05,House,3235,dem,158
2022-07-05,House,3236,dem,127
2022-07-05,House,3237,dem,129
2022-07-05,House,3238,dem,187
2022-07-05,House,3239,dem,190
2022-07-05,House,3240,dem,142
2022-07-05,House,3241,dem,175
2022-07-05,House,3242,dem,211
2022-07-05,House,3243,dem,177
2022-07-05,House,3244,dem,197
2022-07-05,House,3245,dem,170
2022-07-05,House,3246,dem,144
2022-07-05,House,3247,dem,162
2022-07-05,House,3248,dem,148
2022-07-05,House,3249,dem,148
2022-07-05,House,3250,dem,186
2022-07-05,House,3251,dem,169
2022-07-05,House,3252,dem,162
2022-07-05,House,3253,dem,172
2022-07-05,House,3254,dem,201
2022-07-05,House,3255,dem,161
2022-07-05,House,3256,dem,166
2022-07-05,House,3257,dem,123
2022-07-05,House,3258,dem,188
2022-07-05,House,3259,dem,189
2022-07-05,House,3260,dem,178
2022-07-05,House,3261,dem,210
2022-07-05,House,3262,dem,173
2022-07-05,House,3263,dem,184
2022-07-05,House,3264,dem,217
2022-07-05,House,3265,dem,186
2022-07-05,House,3266,dem,217
2022-07-05,House,3267,dem,159
2022-07-05,House,3268,dem,201
2022-07-05,House,3269,dem,178
2022-07-05,House,3270,dem,168
2022-07-05,House,3271,dem,145
2022-07-05,House,3272,dem,158
2022-07-05,House,3273,dem,225
2022-07-05,House,3274,dem,170
2022-07-05,House,3275,dem,166
2022-07-05,House,3276,dem,183
2022-07-05,House,3277,dem,158
2022-07-05,House,3278,dem,166
2022-07-05,House,3279,dem,186
2022-07-05,House,3280,dem,201
2022-07-05,House,3281,dem,183
2022-07-05,House,3282,dem,145
2022-07-05,House,3283,dem,164
2022-07-05,House,3284,dem,187
2022-07-05,House,3285,dem,204
2022-07-05,House,3286,dem,149
2022-07-05,House,3287,dem,156
2022-07-05,House,3288,dem,204
2022-07-05,House,3289,dem,164
2022-07-05,House,3290,dem,201
2022-07-05,House,3291,dem,142
2022-07-05,House,3292,dem,172
2022-07-05,House,3293,dem,176
2022-07-05,House,3294,dem,192
2022-07-05,House,3295,dem,174
2022-07-05,House,3296,dem,209
2022-07-05,House,3297,dem,193
2022-07-05,House,3298,dem,213
2022-07-05,House,3299,dem,142
2022-07-05,House,3300,dem,182
2022-07-05,House,3301,dem,157
2022-07-05,House,3302,dem,185
2022-07-05,House,3303,dem,167
2022-07-05,House,3304,dem,138
2022-07-05,House,3305,dem,183
2022-07-05,House,3306,dem,220
2022-07-05,House,3307,dem,156
2022-07-05,House,3308,dem,222
2022-07-05,House,3309,dem,178
2022-07-05,House,3310,dem,186
2022-07-05,House,3311,dem,173
2022-07-05,House,3312,dem,191
2022-07-05,House,3313,dem,148
2022-07-05,House,3314,dem,164
2022-07-05,House,3315,dem,163
2022-07-05,House,3316,dem,172
2022-07-05,House,3317,dem,165
2022-07-05,House,3318,dem,174
2022-07-05,House,3319,dem,143
2022-07-05,House,3320,dem,157
2022-07-05,House,3321,dem,161
2022-07-05,House,3322,dem,198
2022-07-05,House,3323,dem,144
2022-07-05,House,3324,dem,191
2022-07-05,House,3325,dem,178
2022-07-05,House,3326,dem,178
2022-07-05,House,3327,dem,165
2022-07-05,House,3328,dem,179
2022-07-05,House,3329,dem,184
2022-07-05,House,3330,dem,193
2022-07-05,House,3331,dem,156
2022-07-05,House,3332,dem,179
2022-07-05,House,3333,dem,151
2022-07-05,House,3334,dem,159
2022-07-05,House,3335,dem,159
2022-07-05,House,3336,dem,126
2022-07-05,House,3337,dem,174
2022-07-05,House,3338,dem,156
2022-07-05,House,3339,dem,118
2022-07-05,House,3340,dem,142
2022-07-05,House,3341,dem,159
2022-07-05,House,3342,dem,193
2022-07-05,House,3343,dem,170
2022-07-05,House,3344,dem,162
2022-07-05,House,3345,dem,180
2022-07-05,House,3346,dem,147
2022-07-05,House,3347,dem,152
2022-07-05,House,3348,dem,173
2022-07-05,House,3349,dem,157
2022-07-05,House,3350,dem,183
2022-07-05,House,3351,dem,190
2022-07-05,House,3352,dem,159
2022-07-05,House,3353,dem,192
2022-07-05,House,3354,dem,157
2022-07-05,House,3355,dem,176
2022-07-05,House,3356,dem,166
2022-07-05,House,3357,dem,124
2022-07-05,House,3358,dem,179
2022-07-05,House,3359,dem,167
2022-07-05,House,3360,dem,130
2022-07-05,House,3361,dem,186
2022-07-05,House,3362,dem,194
2022-07-05,House,3363,dem,182
2022-07-05,House,3364,dem,159
2022-07-05,House,3365,dem,201
2022-07-05,House,3366,dem,174
2022-07-05,House,3367,dem,228
2022-07-05,House,3368,dem,193
2022-07-05,House,3369,dem,152
2022-07-05,House,3370,dem,187
2022-07-05,House,3371,dem,208
2022-07-05,House,3372,dem,162
2022-07-05,House,3373,dem,174
2022-07-05,House,3374,dem,204
2022-07-05,House,3375,dem,196
2022-07-05,House,3376,dem,198
2022-07-05,House,3377,dem,210
2022-07-05,House,3378,dem,184
2022-07-05,House,3379,dem,171
2022-07-05,House,3380,dem,179
2022-07-05,House,3381,dem,198
2022-07-05,House,3382,dem,182
2022-07-05,House,3383,dem,237
2022-07-05,House,3384,dem,181
2022-07-05,House,3385,dem,174
2022-07-05,House,3386,dem,139
2022-07-05,House,3387,dem,214
2022-07-05,House,3388,dem,194
2022-07-05,House,3389,dem,161
2022-07-05,House,3390,dem,181
2022-07-05,House,3391,dem,165
2022-07-05,House,3392,dem,143
2022-07-05,House,3393,dem,173
2022-07-05,House,3394,dem,146
2022-07-05,House,3395,dem,180
2022-07-05,House,3396,dem,172
2022-07-05,House,3397,dem,182
2022-07-05,House,3398,dem,136
2022-07-05,House,3399,dem,189
2022-07-05,House,3400,dem,162
2022-07-05,House,3401,dem,169
2022-07-05,House,3402,dem,196
2022-07-05,House,3403,dem,158
2022-07-05,House,3404,dem,186
2022-07-05,House,3405,dem,178
2022-07-05,House,3406,dem,151
2022-07-05,House,3407,dem,154
2022-07-05,House,3408,dem,181
2022-07-05,House,3409,dem,161
2022-07-05,House,3410,dem,136
2022-07-05,House,3411,dem,173
2022-07-05,House,3412,dem,225
2022-07-05,House,3413,dem,161
2022-07-05,House,3414,dem,197
2022-07-05,House,3415,dem,177
2022-07-05,House,3416,dem,194
2022-07-05,House,3417,dem,180
2022-07-05,House,3418,dem,179
2022-07-05,House,3419,dem,192
2022-07-05,House,3420,dem,192
2022-07-05,House,3421,dem,201
2022-07-05,House,3422,dem,176
2022-07-05,House,3423,dem,155
2022-07-05,House,3424,dem,155
2022-07-05,House,3425,dem,178
2022-07-05,House,3426,dem,192
2022-07-05,House,3427,dem,148
2022-07-05,House,3428,dem,164
2022-07-05,House,3429,dem,156
2022-07-05,House,3430,dem,205
2022-07-05,House,3431,dem,186
2022-07-05,House,3432,dem,124
2022-07-05,House,3433,dem,180
2022-07-05,House,3434,dem,179
2022-07-05,House,3435,dem,181
2022-07-05,House,3436,dem,172
2022-07-05,House,3437,dem,172
2022-07-05,House,3438,dem,174
2022-07-05,House,3439,dem,223
2022-07-05,House,3440,dem,185
2022-07-05,House,3441,dem,150
2022-07-05,House,3442,dem,136
2022-07-05,House,3443,dem,132
2022-07-05,House,3444,dem,159
2022-07-05,House,3445,dem,149
2022-07-05,House,3446,dem,202
2022-07-05,House,3447,dem,195
2022-07-05,House,3448,dem,181
2022-07-05,House,3449,dem,187
2022-07-05,House,3450,dem,137
2022-07-05,House,3451,dem,118
2022-07-05,House,3452,dem,171
2022-07-05,House,3453,dem,181
2022-07-05,House,3454,dem,186
2022-07-05,House,3455,dem,204
2022-07-05,House,3456,dem,186
2022-07-05,House,3457,dem,186
2022-07-05,House,3458,dem,172
2022-07-05,House,3459,dem,207
2022-07-05,House,3460,dem,176
2022-07-05,House,3461,dem,178
2022-07-05,House,3462,dem,206
2022-07-05,House,3463,dem,170
2022-07-05,House,3464,dem,148
2022-07-05,House,3465,dem,200
2022-07-05,House,3466,dem,190
2022-07-05,House,3467,dem,145
2022-07-05,House,3468,dem,146
2022-07-05,House,3469,dem,197
2022-07-05,House,3470,dem,129
2022-07-05,House,3471,dem,131
2022-07-05,House,3472,dem,198
2022-07-05,House,3473,dem,185
2022-07-05,House,3474,dem,179
2022-07-05,House,3475,dem,164
